date;heure;ville;trafic
2025-09-03;17:00;Digne-les-Bains;33.9
2025-09-03;18:00;Marseille;100.0
2025-09-03;18:00;Nice;97.5
2025-09-03;18:00;Toulon;73.1
2025-09-03;18:00;Avignon;68.5
2025-09-03;18:00;Aix-en-Provence;70.2
2025-09-03;18:00;Arles;60.3
2025-09-03;18:00;Gap;34.5
2025-09-03;18:00;Digne-les-Bains;32.5
2025-09-03;19:00;Marseille;87.7
2025-09-03;19:00;Nice;100.0
2025-09-03;19:00;Toulon;76.5
2025-09-03;19:00;Avignon;62.5
2025-09-03;19:00;Aix-en-Provence;76.4
2025-09-03;19:00;Arles;56.2
2025-09-03;19:00;Gap;49.8
2025-09-03;19:00;Digne-les-Bains;34.2
2025-09-03;20:00;Marseille;51.3
2025-09-03;20:00;Nice;37.8
2025-09-03;20:00;Toulon;34.9
2025-09-03;20:00;Avignon;22.2
2025-09-03;20:00;Aix-en-Provence;32.1
2025-09-03;20:00;Arles;23.2
2025-09-03;20:00;Gap;25.0
2025-09-03;20:00;Digne-les-Bains;5.6
2025-09-03;21:00;Marseille;39.7
2025-09-03;21:00;Nice;38.9
2025-09-03;21:00;Toulon;28.4
2025-09-03;21:00;Avignon;35.9
2025-09-03;21:00;Aix-en-Provence;25.5
2025-09-03;21:00;Arles;27.8
2025-09-03;21:00;Gap;19.8
2025-09-03;21:00;Digne-les-Bains;17.0
2025-09-03;22:00;Marseille;40.8
2025-09-03;22:00;Nice;44.2
2025-09-03;22:00;Toulon;28.3
2025-09-03;22:00;Avignon;32.3
2025-09-03;22:00;Aix-en-Provence;30.3
2025-09-03;22:00;Arles;26.3
2025-09-03;22:00;Gap;16.0
2025-09-03;22:00;Digne-les-Bains;11.7
2025-09-04;06:00;Marseille;51.6
2025-09-04;06:00;Nice;37.9
2025-09-04;06:00;Toulon;39.9
2025-09-04;06:00;Avignon;28.7
2025-09-04;06:00;Aix-en-Provence;35.7
2025-09-04;06:00;Arles;32.9
2025-09-04;06:00;Gap;18.9
2025-09-04;06:00;Digne-les-Bains;20.7
2025-09-04;07:00;Marseille;100.0
2025-09-04;07:00;Nice;91.6
2025-09-04;07:00;Toulon;74.1
2025-09-04;07:00;Avignon;69.2
2025-09-04;07:00;Aix-en-Provence;67.7
2025-09-04;07:00;Arles;53.9
2025-09-04;07:00;Gap;36.3
2025-09-04;07:00;Digne-les-Bains;35.1
2025-09-04;08:00;Marseille;100.0
2025-09-04;08:00;Nice;100.0
2025-09-04;08:00;Toulon;72.6
2025-09-04;08:00;Avignon;62.7
2025-09-04;08:00;Aix-en-Provence;70.1
2025-09-04;08:00;Arles;46.8
2025-09-04;08:00;Gap;35.2
2025-09-04;08:00;Digne-les-Bains;34.6
2025-09-04;09:00;Marseille;100.0
2025-09-04;09:00;Nice;99.9
2025-09-04;09:00;Toulon;77.4
2025-09-04;09:00;Avignon;62.8
2025-09-04;09:00;Aix-en-Provence;64.6
2025-09-04;09:00;Arles;48.6
2025-09-04;09:00;Gap;41.6
2025-09-04;09:00;Digne-les-Bains;34.9
2025-09-04;10:00;Marseille;42.4
2025-09-04;10:00;Nice;56.9
2025-09-04;10:00;Toulon;35.0
2025-09-04;10:00;Avignon;30.8
2025-09-04;10:00;Aix-en-Provence;34.0
2025-09-04;10:00;Arles;16.6
2025-09-04;10:00;Gap;21.3
2025-09-04;10:00;Digne-les-Bains;2.7
2025-09-04;11:00;Marseille;48.2
2025-09-04;11:00;Nice;40.7
2025-09-04;11:00;Toulon;41.4
2025-09-04;11:00;Avignon;33.4
2025-09-04;11:00;Aix-en-Provence;36.2
2025-09-04;11:00;Arles;25.9
2025-09-04;11:00;Gap;17.3
2025-09-04;11:00;Digne-les-Bains;21.0
2025-09-04;12:00;Marseille;52.9
2025-09-04;12:00;Nice;54.0
2025-09-04;12:00;Toulon;55.8
2025-09-04;12:00;Avignon;43.0
2025-09-04;12:00;Aix-en-Provence;47.4
2025-09-04;12:00;Arles;26.7
2025-09-04;12:00;Gap;20.0
2025-09-04;12:00;Digne-les-Bains;23.2
2025-09-04;13:00;Marseille;71.9
2025-09-04;13:00;Nice;54.9
2025-09-04;13:00;Toulon;50.7
2025-09-04;13:00;Avignon;44.2
2025-09-04;13:00;Aix-en-Provence;45.3
2025-09-04;13:00;Arles;34.8
2025-09-04;13:00;Gap;25.9
2025-09-04;13:00;Digne-les-Bains;14.3
2025-09-04;14:00;Marseille;53.7
2025-09-04;14:00;Nice;75.5
2025-09-04;14:00;Toulon;39.9
2025-09-04;14:00;Avignon;33.7
2025-09-04;14:00;Aix-en-Provence;33.3
2025-09-04;14:00;Arles;30.5
2025-09-04;14:00;Gap;17.4
2025-09-04;14:00;Digne-les-Bains;25.8
2025-09-04;15:00;Marseille;55.0
2025-09-04;15:00;Nice;43.1
2025-09-04;15:00;Toulon;35.5
2025-09-04;15:00;Avignon;29.4
2025-09-04;15:00;Aix-en-Provence;40.2
2025-09-04;15:00;Arles;21.0
2025-09-04;15:00;Gap;22.4
2025-09-04;15:00;Digne-les-Bains;11.7
2025-09-04;16:00;Marseille;54.2
2025-09-04;16:00;Nice;43.6
2025-09-04;16:00;Toulon;47.2
2025-09-04;16:00;Avignon;34.0
2025-09-04;16:00;Aix-en-Provence;31.8
2025-09-04;16:00;Arles;29.2
2025-09-04;16:00;Gap;24.8
2025-09-04;16:00;Digne-les-Bains;20.2
2025-09-04;17:00;Marseille;100.0
2025-09-04;17:00;Nice;100.0
2025-09-04;17:00;Toulon;78.8
2025-09-04;17:00;Avignon;66.3
2025-09-04;17:00;Aix-en-Provence;62.3
2025-09-04;17:00;Arles;58.8
2025-09-04;17:00;Gap;32.7
2025-09-04;17:00;Digne-les-Bains;27.6
2025-09-04;18:00;Marseille;100.0
2025-09-04;18:00;Nice;89.5
2025-09-04;18:00;Toulon;87.2
2025-09-04;18:00;Avignon;67.2
2025-09-04;18:00;Aix-en-Provence;75.3
2025-09-04;18:00;Arles;53.4
2025-09-04;18:00;Gap;42.3
2025-09-04;18:00;Digne-les-Bains;34.3
2025-09-04;19:00;Marseille;100.0
2025-09-04;19:00;Nice;90.4
2025-09-04;19:00;Toulon;79.9
2025-09-04;19:00;Avignon;63.2
2025-09-04;19:00;Aix-en-Provence;73.5
2025-09-04;19:00;Arles;55.9
2025-09-04;19:00;Gap;40.2
2025-09-04;19:00;Digne-les-Bains;40.4
2025-09-04;20:00;Marseille;49.2
2025-09-04;20:00;Nice;42.9
2025-09-04;20:00;Toulon;38.8
2025-09-04;20:00;Avignon;32.0
2025-09-04;20:00;Aix-en-Provence;38.8
2025-09-04;20:00;Arles;29.4
2025-09-04;20:00;Gap;21.5
2025-09-04;20:00;Digne-les-Bains;13.4
2025-09-04;21:00;Marseille;49.9
2025-09-04;21:00;Nice;50.0
2025-09-04;21:00;Toulon;36.3
2025-09-04;21:00;Avignon;36.8
2025-09-04;21:00;Aix-en-Provence;26.5
2025-09-04;21:00;Arles;29.1
2025-09-04;21:00;Gap;25.8
2025-09-04;21:00;Digne-les-Bains;17.9
2025-09-04;22:00;Marseille;43.6
2025-09-04;22:00;Nice;48.7
2025-09-04;22:00;Toulon;38.2
2025-09-04;22:00;Avignon;31.3
2025-09-04;22:00;Aix-en-Provence;28.6
2025-09-04;22:00;Arles;17.7
2025-09-04;22:00;Gap;11.3
2025-09-04;22:00;Digne-les-Bains;9.2
2025-09-05;06:00;Marseille;45.5
2025-09-05;06:00;Nice;37.9
2025-09-05;06:00;Toulon;38.6
2025-09-05;06:00;Avignon;28.2
2025-09-05;06:00;Aix-en-Provence;34.1
2025-09-05;06:00;Arles;27.5
2025-09-05;06:00;Gap;22.4
2025-09-05;06:00;Digne-les-Bains;17.6
2025-09-05;07:00;Marseille;100.0
2025-09-05;07:00;Nice;96.6
2025-09-05;07:00;Toulon;65.6
2025-09-05;07:00;Avignon;65.1
2025-09-05;07:00;Aix-en-Provence;69.8
2025-09-05;07:00;Arles;58.7
2025-09-05;07:00;Gap;37.9
2025-09-05;07:00;Digne-les-Bains;28.0
2025-09-05;08:00;Marseille;91.2
2025-09-05;08:00;Nice;90.8
2025-09-05;08:00;Toulon;74.1
2025-09-05;08:00;Avignon;72.6
2025-09-05;08:00;Aix-en-Provence;64.4
2025-09-05;08:00;Arles;51.9
2025-09-05;08:00;Gap;40.2
2025-09-05;08:00;Digne-les-Bains;24.0
2025-09-05;09:00;Marseille;100.0
2025-09-05;09:00;Nice;95.5
2025-09-05;09:00;Toulon;82.5
2025-09-05;09:00;Avignon;53.2
2025-09-05;09:00;Aix-en-Provence;69.8
2025-09-05;09:00;Arles;45.4
2025-09-05;09:00;Gap;48.5
2025-09-05;09:00;Digne-les-Bains;25.0
2025-09-05;10:00;Marseille;39.3
2025-09-05;10:00;Nice;52.9
2025-09-05;10:00;Toulon;36.5
2025-09-05;10:00;Avignon;20.9
2025-09-05;10:00;Aix-en-Provence;43.8
2025-09-05;10:00;Arles;22.4
2025-09-05;10:00;Gap;23.3
2025-09-05;10:00;Digne-les-Bains;29.2
2025-09-05;11:00;Marseille;49.4
2025-09-05;11:00;Nice;42.3
2025-09-05;11:00;Toulon;39.9
2025-09-05;11:00;Avignon;30.8
2025-09-05;11:00;Aix-en-Provence;36.3
2025-09-05;11:00;Arles;30.0
2025-09-05;11:00;Gap;14.8
2025-09-05;11:00;Digne-les-Bains;12.2
2025-09-05;12:00;Marseille;61.8
2025-09-05;12:00;Nice;61.8
2025-09-05;12:00;Toulon;40.0
2025-09-05;12:00;Avignon;36.4
2025-09-05;12:00;Aix-en-Provence;41.6
2025-09-05;12:00;Arles;29.5
2025-09-05;12:00;Gap;22.5
2025-09-05;12:00;Digne-les-Bains;16.1
2025-09-05;13:00;Marseille;60.5
2025-09-05;13:00;Nice;67.3
2025-09-05;13:00;Toulon;56.2
2025-09-05;13:00;Avignon;32.4
2025-09-05;13:00;Aix-en-Provence;50.8
2025-09-05;13:00;Arles;38.1
2025-09-05;13:00;Gap;19.5
2025-09-05;13:00;Digne-les-Bains;29.5
2025-09-05;14:00;Marseille;68.3
2025-09-05;14:00;Nice;61.9
2025-09-05;14:00;Toulon;47.8
2025-09-05;14:00;Avignon;36.0
2025-09-05;14:00;Aix-en-Provence;45.7
2025-09-05;14:00;Arles;41.5
2025-09-05;14:00;Gap;25.1
2025-09-05;14:00;Digne-les-Bains;17.6
2025-09-05;15:00;Marseille;51.4
2025-09-05;15:00;Nice;48.1
2025-09-05;15:00;Toulon;38.3
2025-09-05;15:00;Avignon;33.1
2025-09-05;15:00;Aix-en-Provence;24.2
2025-09-05;15:00;Arles;24.3
2025-09-05;15:00;Gap;22.0
2025-09-05;15:00;Digne-les-Bains;15.9
2025-09-05;16:00;Marseille;48.2
2025-09-05;16:00;Nice;44.0
2025-09-05;16:00;Toulon;42.4
2025-09-05;16:00;Avignon;31.7
2025-09-05;16:00;Aix-en-Provence;29.2
2025-09-05;16:00;Arles;14.3
2025-09-05;16:00;Gap;20.0
2025-09-05;16:00;Digne-les-Bains;11.8
2025-09-05;17:00;Marseille;99.7
2025-09-05;17:00;Nice;100.0
2025-09-05;17:00;Toulon;76.5
2025-09-05;17:00;Avignon;51.4
2025-09-05;17:00;Aix-en-Provence;75.0
2025-09-05;17:00;Arles;50.5
2025-09-05;17:00;Gap;40.8
2025-09-05;17:00;Digne-les-Bains;24.4
2025-09-05;18:00;Marseille;100.0
2025-09-05;18:00;Nice;94.4
2025-09-05;18:00;Toulon;75.4
2025-09-05;18:00;Avignon;55.7
2025-09-05;18:00;Aix-en-Provence;66.1
2025-09-05;18:00;Arles;50.2
2025-09-05;18:00;Gap;37.4
2025-09-05;18:00;Digne-les-Bains;32.4
2025-09-05;19:00;Marseille;97.6
2025-09-05;19:00;Nice;99.7
2025-09-05;19:00;Toulon;77.1
2025-09-05;19:00;Avignon;64.3
2025-09-05;19:00;Aix-en-Provence;72.6
2025-09-05;19:00;Arles;51.9
2025-09-05;19:00;Gap;31.5
2025-09-05;19:00;Digne-les-Bains;22.8
2025-09-05;20:00;Marseille;50.2
2025-09-05;20:00;Nice;43.7
2025-09-05;20:00;Toulon;30.7
2025-09-05;20:00;Avignon;32.8
2025-09-05;20:00;Aix-en-Provence;32.9
2025-09-05;20:00;Arles;17.5
2025-09-05;20:00;Gap;12.1
2025-09-05;20:00;Digne-les-Bains;10.1
2025-09-05;21:00;Marseille;43.6
2025-09-05;21:00;Nice;45.4
2025-09-05;21:00;Toulon;34.5
2025-09-05;21:00;Avignon;32.4
2025-09-05;21:00;Aix-en-Provence;21.8
2025-09-05;21:00;Arles;19.7
2025-09-05;21:00;Gap;18.8
2025-09-05;21:00;Digne-les-Bains;14.5
2025-09-05;22:00;Marseille;47.0
2025-09-05;22:00;Nice;31.3
2025-09-05;22:00;Toulon;29.1
2025-09-05;22:00;Avignon;30.3
2025-09-05;22:00;Aix-en-Provence;22.8
2025-09-05;22:00;Arles;28.0
2025-09-05;22:00;Gap;18.3
2025-09-05;22:00;Digne-les-Bains;0.8
2025-09-06;06:00;Marseille;27.1
2025-09-06;06:00;Nice;39.0
2025-09-06;06:00;Toulon;27.3
2025-09-06;06:00;Avignon;23.1
2025-09-06;06:00;Aix-en-Provence;15.2
2025-09-06;06:00;Arles;17.6
2025-09-06;06:00;Gap;20.5
2025-09-06;06:00;Digne-les-Bains;17.2
2025-09-06;07:00;Marseille;79.4
2025-09-06;07:00;Nice;66.3
2025-09-06;07:00;Toulon;52.8
2025-09-06;07:00;Avignon;43.9
2025-09-06;07:00;Aix-en-Provence;50.7
2025-09-06;07:00;Arles;27.9
2025-09-06;07:00;Gap;24.8
2025-09-06;07:00;Digne-les-Bains;28.8
2025-09-06;08:00;Marseille;74.1
2025-09-06;08:00;Nice;65.7
2025-09-06;08:00;Toulon;53.6
2025-09-06;08:00;Avignon;47.6
2025-09-06;08:00;Aix-en-Provence;53.7
2025-09-06;08:00;Arles;40.1
2025-09-06;08:00;Gap;33.8
2025-09-06;08:00;Digne-les-Bains;23.5
2025-09-06;09:00;Marseille;69.9
2025-09-06;09:00;Nice;71.5
2025-09-06;09:00;Toulon;57.1
2025-09-06;09:00;Avignon;41.5
2025-09-06;09:00;Aix-en-Provence;41.8
2025-09-06;09:00;Arles;32.3
2025-09-06;09:00;Gap;28.2
2025-09-06;09:00;Digne-les-Bains;11.4
2025-09-06;10:00;Marseille;33.4
2025-09-06;10:00;Nice;25.7
2025-09-06;10:00;Toulon;25.1
2025-09-06;10:00;Avignon;25.7
2025-09-06;10:00;Aix-en-Provence;20.4
2025-09-06;10:00;Arles;19.2
2025-09-06;10:00;Gap;13.5
2025-09-06;10:00;Digne-les-Bains;9.2
2025-09-06;11:00;Marseille;29.5
2025-09-06;11:00;Nice;28.3
2025-09-06;11:00;Toulon;24.7
2025-09-06;11:00;Avignon;27.5
2025-09-06;11:00;Aix-en-Provence;27.5
2025-09-06;11:00;Arles;15.8
2025-09-06;11:00;Gap;20.2
2025-09-06;11:00;Digne-les-Bains;6.7
2025-09-06;12:00;Marseille;43.5
2025-09-06;12:00;Nice;39.8
2025-09-06;12:00;Toulon;30.6
2025-09-06;12:00;Avignon;28.5
2025-09-06;12:00;Aix-en-Provence;25.0
2025-09-06;12:00;Arles;23.0
2025-09-06;12:00;Gap;28.6
2025-09-06;12:00;Digne-les-Bains;9.2
2025-09-06;13:00;Marseille;35.3
2025-09-06;13:00;Nice;47.7
2025-09-06;13:00;Toulon;31.6
2025-09-06;13:00;Avignon;28.4
2025-09-06;13:00;Aix-en-Provence;37.7
2025-09-06;13:00;Arles;21.9
2025-09-06;13:00;Gap;11.3
2025-09-06;13:00;Digne-les-Bains;16.5
2025-09-06;14:00;Marseille;47.2
2025-09-06;14:00;Nice;30.8
2025-09-06;14:00;Toulon;26.3
2025-09-06;14:00;Avignon;23.3
2025-09-06;14:00;Aix-en-Provence;28.4
2025-09-06;14:00;Arles;25.3
2025-09-06;14:00;Gap;11.9
2025-09-06;14:00;Digne-les-Bains;18.2
2025-09-06;15:00;Marseille;30.7
2025-09-06;15:00;Nice;28.4
2025-09-06;15:00;Toulon;26.1
2025-09-06;15:00;Avignon;25.3
2025-09-06;15:00;Aix-en-Provence;23.5
2025-09-06;15:00;Arles;14.3
2025-09-06;15:00;Gap;0.7
2025-09-06;15:00;Digne-les-Bains;11.8
2025-09-06;16:00;Marseille;32.7
2025-09-06;16:00;Nice;31.5
2025-09-06;16:00;Toulon;18.7
2025-09-06;16:00;Avignon;24.7
2025-09-06;16:00;Aix-en-Provence;27.3
2025-09-06;16:00;Arles;20.4
2025-09-06;16:00;Gap;14.4
2025-09-06;16:00;Digne-les-Bains;16.9
2025-09-06;17:00;Marseille;71.1
2025-09-06;17:00;Nice;63.8
2025-09-06;17:00;Toulon;59.6
2025-09-06;17:00;Avignon;38.6
2025-09-06;17:00;Aix-en-Provence;46.3
2025-09-06;17:00;Arles;38.0
2025-09-06;17:00;Gap;28.5
2025-09-06;17:00;Digne-les-Bains;21.8
2025-09-06;18:00;Marseille;69.8
2025-09-06;18:00;Nice;63.1
2025-09-06;18:00;Toulon;44.7
2025-09-06;18:00;Avignon;44.2
2025-09-06;18:00;Aix-en-Provence;49.5
2025-09-06;18:00;Arles;42.1
2025-09-06;18:00;Gap;31.6
2025-09-06;18:00;Digne-les-Bains;25.2
2025-09-06;19:00;Marseille;62.4
2025-09-06;19:00;Nice;60.3
2025-09-06;19:00;Toulon;54.5
2025-09-06;19:00;Avignon;37.5
2025-09-06;19:00;Aix-en-Provence;44.6
2025-09-06;19:00;Arles;37.1
2025-09-06;19:00;Gap;29.0
2025-09-06;19:00;Digne-les-Bains;29.1
2025-09-06;20:00;Marseille;28.6
2025-09-06;20:00;Nice;30.5
2025-09-06;20:00;Toulon;10.5
2025-09-06;20:00;Avignon;23.1
2025-09-06;20:00;Aix-en-Provence;21.3
2025-09-06;20:00;Arles;14.6
2025-09-06;20:00;Gap;15.1
2025-09-06;20:00;Digne-les-Bains;0.2
2025-09-06;21:00;Marseille;31.9
2025-09-06;21:00;Nice;28.1
2025-09-06;21:00;Toulon;28.3
2025-09-06;21:00;Avignon;19.7
2025-09-06;21:00;Aix-en-Provence;29.8
2025-09-06;21:00;Arles;13.9
2025-09-06;21:00;Gap;14.3
2025-09-06;21:00;Digne-les-Bains;11.7
2025-09-06;22:00;Marseille;21.6
2025-09-06;22:00;Nice;31.5
2025-09-06;22:00;Toulon;25.6
2025-09-06;22:00;Avignon;20.3
2025-09-06;22:00;Aix-en-Provence;22.3
2025-09-06;22:00;Arles;22.0
2025-09-06;22:00;Gap;7.6
2025-09-06;22:00;Digne-les-Bains;10.4
2025-09-07;06:00;Marseille;38.7
2025-09-07;06:00;Nice;23.9
2025-09-07;06:00;Toulon;16.1
2025-09-07;06:00;Avignon;26.0
2025-09-07;06:00;Aix-en-Provence;26.6
2025-09-07;06:00;Arles;8.2
2025-09-07;06:00;Gap;12.8
2025-09-07;06:00;Digne-les-Bains;5.1
2025-09-07;07:00;Marseille;74.3
2025-09-07;07:00;Nice;67.1
2025-09-07;07:00;Toulon;56.7
2025-09-07;07:00;Avignon;48.6
2025-09-07;07:00;Aix-en-Provence;43.9
2025-09-07;07:00;Arles;35.2
2025-09-07;07:00;Gap;32.9
2025-09-07;07:00;Digne-les-Bains;17.4
2025-09-07;08:00;Marseille;72.5
2025-09-07;08:00;Nice;71.8
2025-09-07;08:00;Toulon;50.1
2025-09-07;08:00;Avignon;48.9
2025-09-07;08:00;Aix-en-Provence;54.1
2025-09-07;08:00;Arles;42.3
2025-09-07;08:00;Gap;32.5
2025-09-07;08:00;Digne-les-Bains;24.6
2025-09-07;09:00;Marseille;69.8
2025-09-07;09:00;Nice;69.2
2025-09-07;09:00;Toulon;51.2
2025-09-07;09:00;Avignon;40.5
2025-09-07;09:00;Aix-en-Provence;55.7
2025-09-07;09:00;Arles;42.0
2025-09-07;09:00;Gap;28.5
2025-09-07;09:00;Digne-les-Bains;13.5
2025-09-07;10:00;Marseille;28.8
2025-09-07;10:00;Nice;28.1
2025-09-07;10:00;Toulon;16.8
2025-09-07;10:00;Avignon;22.8
2025-09-07;10:00;Aix-en-Provence;25.6
2025-09-07;10:00;Arles;22.1
2025-09-07;10:00;Gap;15.9
2025-09-07;10:00;Digne-les-Bains;3.3
2025-09-07;11:00;Marseille;26.6
2025-09-07;11:00;Nice;23.0
2025-09-07;11:00;Toulon;25.5
2025-09-07;11:00;Avignon;5.8
2025-09-07;11:00;Aix-en-Provence;16.4
2025-09-07;11:00;Arles;8.6
2025-09-07;11:00;Gap;15.9
2025-09-07;11:00;Digne-les-Bains;8.0
2025-09-07;12:00;Marseille;50.7
2025-09-07;12:00;Nice;55.0
2025-09-07;12:00;Toulon;31.3
2025-09-07;12:00;Avignon;28.5
2025-09-07;12:00;Aix-en-Provence;25.1
2025-09-07;12:00;Arles;23.4
2025-09-07;12:00;Gap;23.0
2025-09-07;12:00;Digne-les-Bains;17.0
2025-09-07;13:00;Marseille;49.9
2025-09-07;13:00;Nice;42.2
2025-09-07;13:00;Toulon;32.7
2025-09-07;13:00;Avignon;21.9
2025-09-07;13:00;Aix-en-Provence;25.3
2025-09-07;13:00;Arles;19.9
2025-09-07;13:00;Gap;11.0
2025-09-07;13:00;Digne-les-Bains;14.7
2025-09-07;14:00;Marseille;43.8
2025-09-07;14:00;Nice;40.1
2025-09-07;14:00;Toulon;29.8
2025-09-07;14:00;Avignon;32.9
2025-09-07;14:00;Aix-en-Provence;26.9
2025-09-07;14:00;Arles;14.7
2025-09-07;14:00;Gap;16.2
2025-09-07;14:00;Digne-les-Bains;9.4
2025-09-07;15:00;Marseille;32.8
2025-09-07;15:00;Nice;28.0
2025-09-07;15:00;Toulon;23.8
2025-09-07;15:00;Avignon;20.5
2025-09-07;15:00;Aix-en-Provence;24.6
2025-09-07;15:00;Arles;20.1
2025-09-07;15:00;Gap;15.8
2025-09-07;15:00;Digne-les-Bains;7.9
2025-09-07;16:00;Marseille;37.8
2025-09-07;16:00;Nice;25.4
2025-09-07;16:00;Toulon;27.1
2025-09-07;16:00;Avignon;26.5
2025-09-07;16:00;Aix-en-Provence;22.6
2025-09-07;16:00;Arles;13.9
2025-09-07;16:00;Gap;1.6
2025-09-07;16:00;Digne-les-Bains;11.4
2025-09-07;17:00;Marseille;80.2
2025-09-07;17:00;Nice;60.5
2025-09-07;17:00;Toulon;51.8
2025-09-07;17:00;Avignon;35.7
2025-09-07;17:00;Aix-en-Provence;44.9
2025-09-07;17:00;Arles;27.8
2025-09-07;17:00;Gap;29.6
2025-09-07;17:00;Digne-les-Bains;20.0
2025-09-07;18:00;Marseille;73.5
2025-09-07;18:00;Nice;64.0
2025-09-07;18:00;Toulon;50.3
2025-09-07;18:00;Avignon;51.0
2025-09-07;18:00;Aix-en-Provence;48.6
2025-09-07;18:00;Arles;33.8
2025-09-07;18:00;Gap;32.9
2025-09-07;18:00;Digne-les-Bains;27.9
2025-09-07;19:00;Marseille;68.0
2025-09-07;19:00;Nice;70.3
2025-09-07;19:00;Toulon;52.9
2025-09-07;19:00;Avignon;45.0
2025-09-07;19:00;Aix-en-Provence;53.0
2025-09-07;19:00;Arles;35.7
2025-09-07;19:00;Gap;24.4
2025-09-07;19:00;Digne-les-Bains;23.6
2025-09-07;20:00;Marseille;37.8
2025-09-07;20:00;Nice;31.5
2025-09-07;20:00;Toulon;36.2
2025-09-07;20:00;Avignon;27.8
2025-09-07;20:00;Aix-en-Provence;13.0
2025-09-07;20:00;Arles;13.1
2025-09-07;20:00;Gap;8.5
2025-09-07;20:00;Digne-les-Bains;9.8
2025-09-07;21:00;Marseille;36.7
2025-09-07;21:00;Nice;27.1
2025-09-07;21:00;Toulon;21.0
2025-09-07;21:00;Avignon;30.7
2025-09-07;21:00;Aix-en-Provence;22.7
2025-09-07;21:00;Arles;10.8
2025-09-07;21:00;Gap;10.2
2025-09-07;21:00;Digne-les-Bains;11.9
2025-09-07;22:00;Marseille;36.6
2025-09-07;22:00;Nice;34.0
2025-09-07;22:00;Toulon;18.0
2025-09-07;22:00;Avignon;21.7
2025-09-07;22:00;Aix-en-Provence;30.3
2025-09-07;22:00;Arles;17.2
2025-09-07;22:00;Gap;5.1
2025-09-07;22:00;Digne-les-Bains;6.8
2025-09-08;06:00;Marseille;51.8
2025-09-08;06:00;Nice;48.4
2025-09-08;06:00;Toulon;40.0
2025-09-08;06:00;Avignon;23.0
2025-09-08;06:00;Aix-en-Provence;38.3
2025-09-08;06:00;Arles;23.8
2025-09-08;06:00;Gap;23.1
2025-09-08;06:00;Digne-les-Bains;17.1
2025-09-08;07:00;Marseille;100.0
2025-09-08;07:00;Nice;92.8
2025-09-08;07:00;Toulon;83.1
2025-09-08;07:00;Avignon;60.7
2025-09-08;07:00;Aix-en-Provence;73.2
2025-09-08;07:00;Arles;51.6
2025-09-08;07:00;Gap;34.2
2025-09-08;07:00;Digne-les-Bains;39.3
2025-09-08;08:00;Marseille;100.0
2025-09-08;08:00;Nice;99.2
2025-09-08;08:00;Toulon;76.6
2025-09-08;08:00;Avignon;62.4
2025-09-08;08:00;Aix-en-Provence;72.2
2025-09-08;08:00;Arles;50.1
2025-09-08;08:00;Gap;42.4
2025-09-08;08:00;Digne-les-Bains;26.7
2025-09-08;09:00;Marseille;100.0
2025-09-08;09:00;Nice;97.1
2025-09-08;09:00;Toulon;78.1
2025-09-08;09:00;Avignon;68.8
2025-09-08;09:00;Aix-en-Provence;61.6
2025-09-08;09:00;Arles;45.7
2025-09-08;09:00;Gap;35.9
2025-09-08;09:00;Digne-les-Bains;33.6
2025-09-08;10:00;Marseille;51.6
2025-09-08;10:00;Nice;44.6
2025-09-08;10:00;Toulon;27.4
2025-09-08;10:00;Avignon;31.0
2025-09-08;10:00;Aix-en-Provence;35.9
2025-09-08;10:00;Arles;27.6
2025-09-08;10:00;Gap;21.5
2025-09-08;10:00;Digne-les-Bains;20.3
2025-09-08;11:00;Marseille;56.5
2025-09-08;11:00;Nice;53.5
2025-09-08;11:00;Toulon;36.5
2025-09-08;11:00;Avignon;32.1
2025-09-08;11:00;Aix-en-Provence;34.5
2025-09-08;11:00;Arles;18.4
2025-09-08;11:00;Gap;13.5
2025-09-08;11:00;Digne-les-Bains;12.6
2025-09-08;12:00;Marseille;69.3
2025-09-08;12:00;Nice;67.8
2025-09-08;12:00;Toulon;46.2
2025-09-08;12:00;Avignon;37.0
2025-09-08;12:00;Aix-en-Provence;44.9
2025-09-08;12:00;Arles;29.6
2025-09-08;12:00;Gap;21.3
2025-09-08;12:00;Digne-les-Bains;25.4
2025-09-08;13:00;Marseille;59.3
2025-09-08;13:00;Nice;61.6
2025-09-08;13:00;Toulon;49.9
2025-09-08;13:00;Avignon;39.6
2025-09-08;13:00;Aix-en-Provence;46.8
2025-09-08;13:00;Arles;42.5
2025-09-08;13:00;Gap;16.4
2025-09-08;13:00;Digne-les-Bains;22.0
2025-09-08;14:00;Marseille;70.3
2025-09-08;14:00;Nice;65.2
2025-09-08;14:00;Toulon;42.6
2025-09-08;14:00;Avignon;37.9
2025-09-08;14:00;Aix-en-Provence;35.5
2025-09-08;14:00;Arles;36.1
2025-09-08;14:00;Gap;23.8
2025-09-08;14:00;Digne-les-Bains;25.2
2025-09-08;15:00;Marseille;39.4
2025-09-08;15:00;Nice;34.8
2025-09-08;15:00;Toulon;31.8
2025-09-08;15:00;Avignon;30.2
2025-09-08;15:00;Aix-en-Provence;35.3
2025-09-08;15:00;Arles;22.7
2025-09-08;15:00;Gap;11.9
2025-09-08;15:00;Digne-les-Bains;10.5
2025-09-08;16:00;Marseille;45.4
2025-09-08;16:00;Nice;56.0
2025-09-08;16:00;Toulon;37.8
2025-09-08;16:00;Avignon;27.8
